id,actors
11726,Alfred Lutter
11726,Kris Kristofferson
12492,Barbra Streisand
12492,Kris Kristofferson
12492,Gary Busey
12860,Jim Carrey
12860,Kate Winslet
12860,Kirsten Dunst
13155,Thomas Jane
13155,John Travolta
13155,James Carpinello
13767,Prince
13767,Apollonia Kotero
13767,Morris Day
14042,Keith Gordon
14042,John Stockwell
14042,Alexandra Paul
14993,Jeanne Bell
14993,Robert De Niro
14993,Harvey Keitel
16116,Harvey Keitel
16116,Zina Bethune
16116,Lennard Kuras
16989,Stephen Chow
16989,Man Tat Ng
16989,Wei Zhao
17141,Angelina Jolie
17141,Ethan Hawke
17141,Kiefer Sutherland
17180,Tom Arnold
17180,Kevin Hart
17180,Method Man
17298,Tony Jay
17298,Audrey Welling
17298,Beka
18021,Humphrey Bogart
18021,Katharine Hepburn
18021,Robert Morley
20118,
75545596,Raven-Symoné
75545596,Lynn Whitfield
75545596,Adrienne Bailon
770670471,Amitabh Bachchan
770670471,Aishwarya Rai Bachchan
770670471,Vivek Oberoi
10022,Kurt Russell
10022,Patricia Clarkson
10022,Noah Emmerich
10082,Daniel Day-Lewis
10082,Winona Ryder
10082,Paul Scofield
10156,Elijah Wood
10156,Sean Astin
10156,Ian McKellen
10192,Adam Sandler
10192,Drew Barrymore
10192,Rob Schneider
10707,Kevin Costner
10707,Dennis Quaid
10707,Gene Hackman
10982,Ben Stiller
10982,Jennifer Aniston
10982,Philip Seymour Hoffman
11033,Nicolas Cage
11033,Alison Lohman
11033,Sam Rockwell
11153,Mandy Moore
11153,Matthew Goode
11153,Jeremy Piven
11166,Paul Newman
11166,Dwight Schultz
11166,Bonnie Bedelia
11195,Anna Faris
11195,Charlie Sheen
11195,Simon Rex
11618,Kevin Costner
11618,Amy Madigan
11618,Ray Liotta
11693,Nick Cannon
11693,Christina Milian
11693,Steve Harvey
12229,Steve Guttenberg
12229,Bubba Smith
12229,David Graf
12306,George Gaynes
12306,Matt McCoy
12306,Janet Jones
12852,Bill Nighy
12852,Hugh Grant
12852,Liam Neeson
12927,Alexandre Rodrigues
12927,Leandro Firmino da Hora
12927,Matheus Nachtergaele
12931,Nicole Kidman
12931,Jude Law
12931,Renée Zellweger
12991,Burt Reynolds
12991,Jon Voight
12991,James Dickey
12997,Denzel Washington
12997,Ethan Hawke
12997,Scott Glenn
13174,Bruce Lee
13174,John Saxon
13174,Jim Kelly
13270,Kane Hodder
13270,Lexa Doig
13270,Lisa Ryder
13406,Duane Martin
13406,Tupac Shakur
13406,Leon
13546,Ice Cube
13546,Mike Epps
13546,Justin Pierce
13790,Thomas Jane
13790,Jason Lee
13790,Damian Lewis
14799,Sean Penn
14799,Tim Robbins
14799,Kevin Bacon
15122,Nick Broomfield
15122,Aileen Wuornos
16042,Aileen Wuornos
16042,Arlene Pralle
16042,Nick Broomfield
16986,Billy Bob Thornton
16986,Bernie Mac
16986,Tony Cox
133039558,Tom Cruise
133039558,Ken Watanabe
133039558,Billy Connolly
147479748,Ai Maeda
147479748,Tatsuya Fujiwara
147479748,Natsuki Kato
170360680,Spencer Tracy
170360680,Katharine Hepburn
170360680,Gig Young
770669353,Boris Karloff
770669353,Maris Wrixon
770669353,Gertrude W. Hoffman
9411,Alan Arkin
9411,Mia Farrow
9411,Jeff Bridges
9541,Phillip Glasser
9541,Amy Green
9541,John Finnegan
9878,Philip Glasser
9878,Phillip Glasser
9878,James Stewart
10126,Jack Nicholson
10126,Diane Keaton
10126,Frances McDormand
10461,Antonio Banderas
10461,Carla Gugino
10461,Alexa PenaVega
10479,Julia Roberts
10479,Kirsten Dunst
10479,Julia Stiles
10745,Pauly Shore
10745,Andy Dick
10745,Lori Petty
11306,Halle Berry
11306,Martin Landau
11306,Ian Richardson
11525,Daffy Duck
11525,Brendan Fraser
11525,Jenna Elfman
12170,Whoopi Goldberg
12170,Gérard Depardieu
12170,Haley Joel Osment
12225,Tom Arnold
12225,David Paymer
12225,Rod Steiger
12229,Steve Guttenberg
12229,Bubba Smith
12229,David Graf
12306,George Gaynes
12306,Matt McCoy
12306,Janet Jones
12325,Steve Guttenberg
12325,Bubba Smith
12325,David Graf
12422,Mike Myers
12422,Alec Baldwin
12422,Kelly Preston
12457,Steve Guttenberg
12457,Bubba Smith
12457,Michael Winslow
12903,Liam Neeson
12903,Ben Kingsley
12903,Ralph Fiennes
12920,Keanu Reeves
12920,Laurence Fishburne
12920,Carrie-Anne Moss
13036,Kate Beckinsale
13036,Scott Speedman
13036,Michael Sheen
13044,Robert Englund
13044,Ken Kirzinger
13044,Monica Keena
13328,Jessica Biel
13328,Jonathan Tucker
13328,Erica Leerhsen
13397,Ron O'Neal
13397,Carl Lee
13397,Sheila Frazier
13444,Jack Nicholson
13444,Danny DeVito
13444,Armand Assante
13729,Rider Strong
13729,Jordan Ladd
13729,Joey Kern
13798,William Smith
13798,Claudia Jennings
13798,Anitra Ford
13909,Macaulay Culkin
13909,Elijah Wood
13909,Wendy Crewson
14382,Halle Berry
14382,Robert Downey Jr.
14382,Charles S. Dutton
17557,Marlon Brando
17557,Jane Fonda
17557,Robert Redford
98835047,Seymour Cassel
98835047,Francesco Quinn
98835047,Rebecca Broussard
378615131,Brion James
378615131,Lance Henriksen
378615131,Rita Taggart
533749867,Amitabh Bachchan
533749867,Akshay Kumar
533749867,Ajay Devgan
771249272,Philip Kwok
771249272,Louis Fan
771249272,Mei Sheng Fan
9452,Tim Allen
9452,Elizabeth Mitchell
9452,David Krumholtz
10020,Johnny Depp
10020,Geoffrey Rush
10020,Orlando Bloom
10105,Keisha Castle-Hughes
10105,Rawiri Paratene
10105,Vicky Haughton
10189,Mark Wahlberg
10189,Charlize Theron
10189,Donald Sutherland
10196,Henry Fonda
10196,Claudia Cardinale
10196,Jason Robards
10282,Robert Redford
10282,Mia Farrow
10282,Sam Waterston
10528,Jim Carrey
10528,Morgan Freeman
10528,Jennifer Aniston
10532,Shia LaBeouf
10532,Sigourney Weaver
10532,Jon Voight
10591,Paul Walker
10591,Tyrese Gibson
10591,Eva Mendes
10928,Eddie Murphy
10928,Jeff Garlin
10928,Anjelica Huston
11296,Goldie Hawn
11296,John Heard
11296,Robin Bartlett
11401,Christopher Showerman
11401,Thomas Haden Church
11401,Julie Benz
11516,Elizabeth Daily
11516,Nancy Cartwright
11516,Lacey Chabert
11624,Eric Christian Olsen
11624,Derek Richardson
11624,Rachel Nichols
11826,Simon Callow
11826,Nicolas Cage
11826,Kate Winslet
12128,Michael Douglas
12128,Albert Brooks
12128,Robin Tunney
12881,Al Pacino
12881,Steven Bauer
12881,Michelle Pfeiffer
13008,Keanu Reeves
13008,Laurence Fishburne
13008,Carrie-Anne Moss
13049,Arnold Schwarzenegger
13049,Nick Stahl
13049,Claire Danes
13355,Will Smith
13355,Martin Lawrence
13355,Jordi Molla
14443,Dermot Mulroney
14443,Sean Astin
14443,Balthazar Getty
15815,Michael Blieden
15815,Stephanie Courtney
15815,Matthew Price
17033,Jason Biggs
17033,Seann William Scott
17033,Alyson Hannigan
17171,Cuba Gooding Jr.
17171,Horatio Sanz
17171,Roselyn Sanchez
17226,Drew Barrymore
17226,Cameron Diaz
17226,Lucy Liu
23529,Harrison Ford
23529,Karen Allen
23529,Paul Freeman
23530,Harrison Ford
23530,Kate Capshaw
23530,Jonathan Ke Quan
23531,Harrison Ford
23531,Sean Connery
23531,Alison Doody
76202668,Christina Ricci
76202668,Bill Pullman
76202668,Cathy Moriarty
164558822,Arnold Schwarzenegger
164558822,Lou Ferrigno
164558822,Matty Ferrigno
348524829,Robert August
348524829,Mike Hynson
348524829,Terence Bullen
397544317,Rekha
397544317,Hrithik Roshan
397544317,Preity Zinta
9563,Chris Chalk
9563,Mason Alban
9563,Ken Sansom
10061,Renée Zellweger
10061,Catherine Zeta-Jones
10061,Richard Gere
10281,Robin Williams
10281,Shelley Duvall
10281,Ray Walston
10435,Kate Hudson
10435,Matthew McConaughey
10435,Kathryn Hahn
10513,Elijah Wood
10513,Ian McKellen
10513,Viggo Mortensen
10530,Pierce Brosnan
10530,Halle Berry
10530,Toby Stephens
10714,Dennis Quaid
10714,Bess Armstrong
10714,Louis Gossett Jr.
10968,Amanda Bynes
10968,Colin Firth
10968,Kelly Preston
11135,Michael J. Fox
11135,Gabrielle Anwar
11135,Anthony Higgins
11233,Aaron Eckhart
11233,Hilary Swank
11233,Stanley Tucci
11677,Jamie Kennedy
11677,Taye Diggs
11677,Anthony Anderson
12646,Fred Savage
12646,Howie Mandel
12646,Daniel Stern
12772,Kevin Costner
12772,Mary McDonnell
12772,Graham Greene (II)
12980,Salma Hayek
12980,Alfred Molina
12980,Geoffrey Rush
13106,Leonardo DiCaprio
13106,Daniel Day-Lewis
13106,Cameron Diaz
13113,Robert De Niro
13113,James Woods
13113,Elizabeth McGovern
13166,Ali Larter
13166,A.J. Cook
13166,Michael Landes
13241,Paul Newman
13241,Jessica Tandy
13241,Bruce Willis
13309,Bruce Willis
13309,Monica Bellucci
13309,Cole Hauser
13508,Adam Sandler
13508,Emily Watson
13508,Philip Seymour Hoffman
13525,Adam Sandler
13525,Jack Nicholson
13525,Marisa Tomei
13829,Rene Cleitman
13829,Terry Gilliam
13829,Tony Grisoni
13961,Carlos Gallardo
13961,Consuelo Gómez
13961,Reinol Martinez
14306,James Spader
14306,Keanu Reeves
14306,Marisa Tomei
14900,Emilio Estevez
14900,Molly Ringwald
14900,Paul Gleason
16132,Gene Hackman
16132,Theresa Russell
16132,Rutger Hauer
18283,Ingrid Bergman
18283,Curt Jurgens
18283,Curd Jürgens
18789,Delbert Ward
18789,Roscoe Ward
18789,Lyman Ward
20572,Angela Bettis
20572,Patricia Clarkson
20572,Kandyse McClure
98742573,Shah Rukh Khan
98742573,Kajol
98742573,Amitabh Bachchan
432416685,Farrah Fawcett
432416685,Thurl Ravenscroft
432416685,Deanna Oliver
770674871,Ajay Devgan
770674871,Urmila Matondkar
770674871,Nana Patekar
9396,Michael Rennie
9396,Patricia Neal
9396,Hugh Marlowe
9710,French Stewart
9710,Elaine Hendrix
9710,Tony Martin (II)
10227,Tom Hanks
10227,Shelley Long
10227,Philip Bosco
10419,Hugh Grant
10419,Toni Collette
10419,Rachel Weisz
10437,Naomi Watts
10437,Martin Henderson
10437,David Dorfman
10512,Antonio Banderas
10512,Carla Gugino
10512,Alexa PenaVega
10662,Leonardo DiCaprio
10662,Tom Hanks
10662,Christopher Walken
10895,Kel Mitchell
10895,Kenan Thompson
10895,Sinbad
11255,Sandra Bullock
11255,Hugh Grant
11255,Alicia Witt
11896,Jackie Chan
11896,Jennifer Love Hewitt
11896,Jason Isaacs
12172,Sylvester Stallone
12172,Mr. T
12172,Talia Shire
12227,Aaron Stanford
12227,Sigourney Weaver
12227,John Ritter
12827,Sylvester Stallone
12827,Tommy Morrison
12827,Talia Shire
12894,Christian Bale
12894,Emily Watson
12894,Taye Diggs
13084,Anthony Hopkins
13084,Edward Norton
13084,Ralph Fiennes
13147,Denis Leary
13147,Judy Davis
13147,Kevin Spacey
13195,Nicole de Boer
13195,Nicky Guadagni
13195,David Hewlett
13198,Eminem
13198,Kim Basinger
13198,Mekhi Phifer
13220,Patrick Swayze
13220,Kelly Lynch
13220,Sam Elliott
13300,Dom Irrera
13300,Allan Havey
13300,Colin Quinn
13566,Ice Cube
13566,Mike Epps
13566,John Witherspoon
13757,Wood Harris
13757,Mekhi Phifer
13757,Kevin Carroll
14148,Geraint Wyn Davies
14148,Kari Matchett
14148,Neil Crone
14178,Tom Selleck
14178,F. Murray Abraham
14178,Laila Robins
14246,Adrien Brody
14246,Emilia Fox
14246,Thomas Kretschmann
14337,Salvatore Cascio
14337,Philippe Noiret
14337,Marco Leonardi
14383,Gabriel Byrne
14383,Julianna Margulies
14383,Ron Eldard
14953,Robert Redford
14953,Yaphet Kotto
14953,Jane Alexander
15199,Tom Hanks
15199,Paul Newman
15199,Jennifer Jason Leigh
15827,Nick Broomfield
15827,Notorious B.I.G.
15827,Tupac Shakur
17374,Paz Vega
17374,Tristan Ulloa
17374,Najwa Nimri
18754,James Mason
18754,Cedric Hardwicke
18754,Jessica Tandy
9684,Jeff Bennett
9684,Linda Gary
9684,Heather Hogan
10291,Daveigh Chase
10291,Tia Carrere
10291,Ving Rhames
10361,Wesley Snipes
10361,Patrick Swayze
10361,John Leguizamo
10489,Henry Thomas
10489,Drew Barrymore
10489,Dee Wallace
10495,Divine
10495,Ricki Lake
10495,Sonny Bono
10625,John Travolta
10625,Debra Winger
10625,Scott Glenn
10684,Sean Connery
10684,Ursula Andress
10684,Jack Lord
10697,Michael J. Fox
10697,Geena Davis
10697,Hugh Laurie
10734,Sandra Bullock
10734,Ellen Burstyn
10734,Maggie Smith
10789,Tommy Lee Jones
10789,Will Smith
10789,Rosario Dawson
10855,Roger Moore
10855,Curd Jürgens
10855,Barbara Bach
11075,Harrison Ford
11075,Liam Neeson
11075,Peter Sarsgaard
11084,Roger Moore
11084,Christopher Lee
11084,Britt Ekland
11167,
11170,Timothy Dalton
11170,Carey Lowell
11170,Robert Davi
11242,Freddie Prinze Jr.
11242,Sarah Michelle Gellar
11242,Matthew Lillard
11367,Frankie Muniz
11367,Paul Giamatti
11367,Amanda Bynes
11560,Tom Cruise
11560,Colin Farrell
11560,Samantha Morton
11611,Kate Bosworth
11611,Matthew Davis
11611,Michelle Rodriguez
11719,Rick Moranis
11719,Eve Gordon
11719,Stuart Pankin
11915,Vin Diesel
11915,Asia Argento
11915,Samuel L. Jackson
12821,David Arquette
12821,Kari Wuhrer
12821,Scott Terra
13054,John D. LeMay
13054,Jon D. LeMay
13054,Kari Keegan
13221,Ethan Hawke
13221,Vincent Spano
13221,Josh Hamilton
15861,Kerry Washington
15861,Anna Simpson
15861,Melissa Martinez
16995,Maribel Verdu
16995,Gael García Bernal
16995,Diego Luna
17003,William Holden
17003,Gloria Swanson
17003,Erich von Stroheim
17351,Margarete Schoen
17351,Rudolf Rittner
17351,Hans Adalbert von Schlettow
23532,Michael J. Fox
23532,Christopher Lloyd
23532,Crispin Glover
23533,Michael J. Fox
23533,Christopher Lloyd
23533,Charles Fleischer
23534,Michael J. Fox
23534,Christopher Lloyd
23534,Mary Steenburgen
770854521,Martin Lawrence
9585,Debi Derryberry
9585,Patrick Stewart
9585,Martin Short
9694,April Winchell
9694,Jim Cummings
9694,Jeff Bennett
10073,Molly Ringwald
10073,Andrew McCarthy
10073,Jon Cryer
10080,John Travolta
10080,Olivia Newton-John
10080,Stockard Channing
10121,Tom Burlinson
10121,Kirk Douglas
10121,Jack Thompson
10142,Val Kilmer
10142,Gabriel Jarret
10142,Michelle Meyrink
10240,Russell Crowe
10240,Jennifer Connelly
10240,Ed Harris
10269,Patrick Dempsey
10269,Amanda Peterson
10269,Courtney Gains
10350,Meg Ryan
10350,Hugh Jackman
10350,Liev Schreiber
10389,Sean Penn
10389,Michelle Pfeiffer
10389,Dakota Fanning
10778,Kirstie Alley
10778,Steve Guttenberg
10778,Mary-Kate Olsen
10794,Guy Pearce
10794,Samantha Mumba
10794,Jeremy Irons
10871,Paige Turco
10871,David Warner
10871,Michelan Sisti
11088,Dennis Quaid
11088,Martin Short
11088,Meg Ryan
11367,Frankie Muniz
11367,Paul Giamatti
11367,Amanda Bynes
12076,Jim Belushi
12076,Barbara Tyson
12076,Gary Basaraba
12177,Christopher Collet
12177,John Lithgow
12177,Cynthia Nixon
12769,Elijah Wood
12769,Ian McKellen
12769,Viggo Mortensen
12869,Willem Dafoe
12869,Sean Patrick Flanery
12869,Norman Reedus
12875,Audrey Tautou
12875,Mathieu Kassovitz
12875,Serge Merlin
12917,Josh Hartnett
12917,Ewan McGregor
12917,Tom Sizemore
13255,Tom Cruise
13255,Bryan Brown
13255,Elisabeth Shue
13293,Michael Gambon
13293,Kristin Scott Thomas
13293,Maggie Smith
13362,Wesley Snipes
13362,Kris Kristofferson
13362,Ron Perlman
13541,Stuart Townsend
13541,Aaliyah
13541,Marguerite Moreau
13778,Jodie Foster
13778,Kristen Stewart
13778,Forest Whitaker
13850,Josh Hartnett
13850,Shannyn Sossamon
13850,Paulo Costanzo
14889,Ryan Reynolds
14889,Tara Reid
14889,Tim Matheson
15257,Damon Wayans
15257,Stacey Dash
15257,Marlon Wayans
17206,James Coburn
17206,Jean Hale
17206,Lee J. Cobb
770670142,Dieter Dengler
770670142,Werner Herzog
770685745,Michael Parducci
770685745,Hoyt Richards
770685745,Peter Jacobson
9440,Dorothy McGuire
9440,Tommy Kirk
9440,Kevin Corcoran
9444,Robin Williams
9444,Crysta McDanold
9444,Tim Curry
9540,Hayley Mills
9540,Maureen O'Hara
9540,Brian Keith
9562,Lola Bates-Campbell
9562,Jim Cummings
9562,Phil Collins
9652,Catherine Deneuve
9652,Françoise Dorléac
9652,Gene Kelly
9708,
10090,Gwyneth Paltrow
10090,Jeremy Northam
10090,Toni Collette
10127,Paul Mercurio
10127,Tara Morice
10127,Bill Hunter
10182,George Clooney
10182,Matt Damon
10182,Andy Garcia
10306,Aamir Khan
10306,Gracy Singh
10306,Rachel Shelley
10465,John Travolta
10465,Kyra Sedgwick
10465,Forest Whitaker
10617,Tom Hanks
10617,Mare Winningham
10617,Craig T. Nelson
10652,Haley Joel Osment
10652,Frances O'Connor (II) 
10652,Jude Law
10757,Michael J. Fox
10757,James Garner
10757,Cree Summer
11020,Joe Mantegna
11020,Lara Flynn Boyle
11020,Joe Pantoliano
11099,Bruce Willis
11099,Billy Bob Thornton
11099,Cate Blanchett
12877,Trevor Jack Brooks
12877,Timothy 'Speed' Levitch
12877,Glover Gill
12889,Jake Gyllenhaal
12889,Jena Malone
12889,Mary McDonnell
13081,Jason Mewes
13081,Kevin Smith
13081,Ben Affleck
13086,Robert Townsend
13086,Michael Wright
13086,Tico Wells
13138,Eddie Murphy
13138,Richard Pryor
13138,Redd Foxx
13639,Robert Downey Jr.
13639,Jami Gertz
13639,James Spader
13814,Sean Nelson
13814,Giancarlo Esposito
13814,Samuel L. Jackson
13854,Robert Redford
13854,James Gandolfini
13854,Mark Ruffalo
13891,Shah Rukh Khan
13891,Kareena Kapoor
13891,Danny Denzongpa
13965,Sally Field
13965,Kiefer Sutherland
13965,Ed Harris
14265,Will Smith
14265,Jon Voight
14265,Jamie Foxx
14712,Christopher Eccleston
14712,Kate Winslet
14712,Liam Cunningham
16434,Janeane Garofalo
16434,David Hyde Pierce
16434,Michael Showalter
17152,Jason Biggs
17152,Shannon Elizabeth
17152,Jennifer Coolidge
17240,Shawn Wayans
17240,Marlon Wayans
17240,Tracey Cherelle Jones
17602,Thomas Jane
17602,Aaron Eckhart
17602,Mickey Rourke
9627,Julie Andrews
9627,Anne Hathaway
9627,Hector Elizondo
10139,Johnny Depp
10139,Leonardo DiCaprio
10139,Juliette Lewis
10166,Mike Myers
10166,Eddie Murphy
10166,Cameron Diaz
10298,Reese Witherspoon
10298,Luke Wilson
10298,Selma Blair
10401,Taylor Momsen
10401,Jeffrey Tambor
10401,Bill Irwin
10462,Sam Neill
10462,William H. Macy
10462,Téa Leoni
10706,David Duchovny
10706,Julianne Moore
10706,Orlando Jones
11062,Drew Barrymore
11062,Cameron Diaz
11062,Lucy Liu
11094,Paul Walker
11094,Vin Diesel
11094,Michelle Rodriguez
11127,Freddie Prinze
11127,Freddie Prinze Jr.
11127,Jessica Biel
11301,Michael Gross
11301,Bobby Jacoby
11301,Charlotte Stewart
11312,Robin Williams
11312,Michael Gambon
11312,Joan Cusack
11546,Adam Sandler
11546,Darren McGavin
11546,Bridgette Wilson-Sampras
11574,Jeff Goldblum
11574,Elizabeth Perkins
11574,Miriam Margolyes
11753,Brendan Fraser
11753,Rachel Weisz
11753,John Hannah
12878,Kevin Spacey
12878,Annette Bening
12878,Thora Birch
12911,Marlon Brando
12911,Al Pacino
12911,James Caan
13021,Marlon Wayans
13021,Shawn Wayans
13021,Anna Faris
13092,Martin Sheen
13092,Marlon Brando
13092,Robert Duvall
13173,John Travolta
13173,Hugh Jackman
13173,Halle Berry
13426,Renée Zellweger
13426,Hugh Grant
13426,Colin Firth
13522,Cate Blanchett
13522,Keanu Reeves
13522,Katie Holmes
13558,Robert De Niro
13558,Edward Norton
13558,Marlon Brando
13744,Whoopi Goldberg
13744,Mary-Louise Parker
13744,Marie-Louise Parker
13887,Jeremy Theobald
13887,Alex Haw
13887,Lucy Russell
13942,Jennifer Lopez
13942,Jim Caviezel
13942,Terrence Howard
14671,Patricia Arquette
14671,Dermot Mulroney
14671,Ellen DeGeneres
15052,Clint Eastwood
15052,Patricia Clarkson
15052,Liam Neeson
16950,Ben Affleck
16950,Josh Hartnett
16950,Kate Beckinsale
98831563,Julia Roberts
98831563,Billy Crystal
98831563,Catherine Zeta-Jones
156881906,Josse De Pauw
156881906,Eva van der Gucht
156881906,Werner De Smedt
770699863,Stéphanie Touly
770699863,Iliès Sefraoui
770699863,Nassim Izem
9894,Harry Dean Stanton
9894,Mary Steenburgen
9894,Gary Basaraba
9897,Gene Wilder
9897,Jack Albertson
9897,Peter Ostrum
10032,Noah Hathaway
10032,Barret Oliver
10032,Tami Stronach
10036,Tom Hanks
10036,Robin Wright
10036,Gary Sinise
10047,Juliette Binoche
10047,Johnny Depp
10047,Carrie-Anne Moss
10344,Antonio Banderas
10344,Carla Gugino
10344,Alexa PenaVega
10576,Grant Cramer
10576,Suzanne Snyder
10576,John Allen Nelson
11753,Brendan Fraser
11753,Rachel Weisz
11753,John Hannah
11808,Noriyuki 'Pat' Morita
11808,Hilary Swank
11808,Michael Ironside
12132,Sam Neill
12132,Helena Bonham Carter
12132,John Gielgud
12231,Ashley Judd
12231,Greg Kinnear
12231,Hugh Jackman
12923,Johnny Depp
12923,Penelope Cruz
12923,Jordi Molla
12947,Emilio Echevarría
12947,Gael García Bernal
12947,Goya Toledo
13052,Guy Pearce
13052,Joe Pantoliano
13052,Carrie-Anne Moss
13137,Robert De Niro
13137,Nick Nolte
13137,Jessica Lange
13446,Denzel Washington
13446,Angelina Jolie
13446,Queen Latifah
13471,Morgan Freeman
13471,Monica Potter
13471,Michael Wincott
13521,Catherine Hicks
13521,Chris Sarandon
13521,Brad Dourif
13946,Steven Seagal
13946,DMX
13946,Isaiah Washington
14030,Michael Caine
14030,Ian Hendry
14030,Britt Ekland
14087,Kurt Russell
14087,Kevin Costner
14087,Christian Slater
14249,Jackie Chan
14249,Anita Mui
14249,Francoise Yip
14363,Jennifer Love Hewitt
14363,Sarah Michelle Gellar
14363,Ryan Phillippe
14715,Kirk Douglas
14715,John Cassavetes
14715,Amy Irving
15135,Virginia Madsen
15135,Tony Todd
15135,Xander Berkeley
16282,Sandra Dee
16282,Dean Stockwell
16282,Ed Begley Sr.
19319,Lon Chaney Jr
19319,Creighton Chaney
19319,Claude Rains
20645,Boris Karloff
20645,Colin Clive
20645,Valerie Hobson
147815166,Rudolf Klein-Rogge
147815166,Aud Egede Nissen
147815166,Alfred Abel
377621856,Burt Lancaster
377621856,Michael York
377621856,Nigel Davenport
770735760,Treat Williams
770735760,Linda Hamilton
770735760,Jonathan Jackson
770947179,Charlotte Gainsbourg
770947179,Charles Powell
770947179,Nastassja Kinski
9547,Debbie Reynolds
9547,Paul Lynde
9547,Agnes Moorehead
10119,Kevin Spacey
10119,Helen Hunt
10119,Haley Joel Osment
10203,Nicolas Cage
10203,Téa Leoni
10203,Don Cheadle
10220,Taimak
10220,Vanity
10220,Chris Murney
10234,Amanda Schull
10234,Ethan Stiefel
10234,Zoe Saldana
10237,Leon
10237,Doug E. Doug
10237,Rawle D. Lewis
10267,Yun-Fat Chow
10267,Michelle Yeoh
10267,Ziyi Zhang
10333,Patrick Swayze
10333,C. Thomas Howell
10333,Ron O'Neal
10597,Roy Scheider
10597,Lorraine Gary
10597,Murray Hamilton
10632,Dustin Hoffman
10632,Jessica Lange
10632,Teri Garr
10838,Michael Keaton
10838,Teri Garr
10838,Martin Mull
10854,Hal Scardino
10854,Litefoot
10854,Lindsay Crouse
11937,Ralph Macchio
11937,Noriyuki 'Pat' Morita
11937,Robyn Lively
11960,Jason James Richter
11960,Lori Petty
11960,Jayne Atkinson
12158,Anthony Hopkins
12158,Vanessa Redgrave
12158,Helena Bonham Carter
12770,Christopher Guest
12770,Parker Posey
12770,Michael Hitchcock
13559,Danny Glover
13559,Mel Gibson
13559,Chris Rock
13799,Dustin Hoffman
13799,Anne Bancroft
13799,Katharine Ross
13868,Edward Norton
13868,Matt Damon
13868,Gretchen Mol
14212,Samuel L. Jackson
14212,John Heard
14212,Kelly Rowan
14235,Meg Ryan
14235,Russell Crowe
14235,David Morse
14815,Robert Downey Jr.
14815,Heather Graham
14815,Natasha Gregson Wagner
14899,Bill Murray
14899,Harold Ramis
14899,Warren Oates
15775,Ryan Phillippe
15775,Benicio Del Toro
15775,James Caan
16122,Callum Keith Rennie
16122,Terry David Mulligan
16122,Hugh Dillon
16559,Neve Campbell
16559,Courteney Cox
16559,David Arquette
16867,Jason Statham
16867,Brad Pitt
16867,Benicio Del Toro
17045,Tyrin Turner
17045,Larenz Tate
17045,Larenze Tate
17178,Vincent Price
17178,Mark Damon
17178,Myrna Fahey
17491,Annette Funicello
17491,Frankie Avalon
17491,Linda Evans
17949,Ellen Burstyn
17949,Jared Leto
17949,Jennifer Connelly
18239,Spencer Tracy
18239,Katharine Hepburn
18239,Sidney Poitier
9457,Kellyann Kelso
9757,Christine Cavanaugh
9757,Elizabeth Daily
9757,Cheryl Chase
10224,Robert Redford
10224,Robert Duvall
10224,Wilford Brimley
10244,Juliette Lewis
10244,Diane Keaton
10244,Tom Skerritt
10458,Kirsten Dunst
10458,Eliza Dushku
10458,Jesse Bradford
10560,Sandra Bullock
10560,Michael Caine
10560,Benjamin Bratt
10686,Michelle Pfeiffer
10686,Harrison Ford
10686,Diana Scarwid
10873,Clint Eastwood
10873,Tommy Lee Jones
10873,James Garner
10945,Robert De Niro
10945,Ben Stiller
10945,Teri Polo
11034,John Turturro
11034,Ralph Fiennes
11034,Rob Morrow
11759,Anthony LaPaglia
11759,Rory Cochrane
11759,Johnny Whitworth
11983,Glenn Close
11983,Julianne Moore
11983,Liv Tyler
12116,Arnold Schwarzenegger
12116,Michael Rapaport
12116,Tony Goldwyn
12267,Henry Fonda
12267,Katharine Hepburn
12267,Jane Fonda
13000,Jamie Bell
13000,Julie Walters
13000,Jamie Draven
13143,Matt Dillon
13143,Lauren Holly
13143,Timothy Hutton
13160,Steve Harvey
13160,D.L. Hughley
13160,Bernie Mac
13315,Spike Lee
13315,Laurence Fishburne
13315,Giancarlo Esposito
13322,Geena Davis
13322,Samuel L. Jackson
13322,Patrick Malahide
13650,Ryan Phillippe
13650,Mike Myers
13650,Salma Hayek
13717,Jackie Chan
13717,Siu Tin Yuen
13717,Jang Lee Hwang
13804,Nick Broomfield
13804,Hank Harrison
13804,El Duce
14188,Tom Berenger
14188,Billy Zane
14188,J.T. Walsh
14374,Halle Berry
14374,Vivica A. Fox
14374,Lela Rochon
14399,Burt Reynolds
14399,Eddie Albert
14399,Ed Lauter
14585,Ossie Davis
14585,Charles S. Dutton
14585,Andre Braugher
14673,Robin Dunne
14673,Amy Adams
14673,Sarah Thompson
14912,Emilio Estevez
14912,Kiefer Sutherland
14912,Lou Diamond Phillips
16091,Treat Williams
16091,B.D. Wong
16091,Angel David
17361,
18107,Cary Grant
18107,David Niven
18107,Loretta Young
586914872,John Ritter
586914872,Bryan Cranston
586914872,Rachel York
9394,Mel Gibson
9394,Lynn Ferguson
9394,Jo Allen
9488,Steve Martin
9488,Angela Lansbury
9488,Itzhak Perlman
10414,Sanaa Lathan
10414,Omar Epps
10414,Dennis Haysbert
10421,Robert Hays
10421,Julie Hagerty
10421,Lloyd Bridges
10559,Sean Connery
10559,Jill St. John
10559,Charles Gray
